Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
0,LU2WA-V,146.940000,-,0.600000,Tone,67.0,88.5,023,NN,NFM,5.00,,,,,,
