Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
0,LU1UG-V,145.330000,-,0.600000,Tone,71.9,88.5,023,NN,NFM,5.00,,,,,,
1,LU1UG-V,146.640000,-,0.600000,Tone,110.9,88.5,023,NN,NFM,5.00,,,,,,
2,LU1UG-V,147.225000,+,0.600000,Tone,107.2,88.5,023,NN,NFM,5.00,,,,,,
