Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
0,LU4BB-V,146.205000,+,0.600000,Tone,94.8,88.5,023,NN,NFM,5.00,,,,,,
1,LU5CBA-V,147.660000,-,0.600000,Tone,67.0,88.5,023,NN,NFM,5.00,,,,,,
2,LU5CBA-U,438.800000,-,5.000000,Tone,67.0,88.5,023,NN,NFM,5.00,,,,,,
